Bart Simpson,What the--
Lisa Simpson,Hey!
Marge Simpson,"Sorry, but if I let you watch one of these gruesome Halloween cartoons, I'd be a pretty lousy mother."
Lisa Simpson,
Marge Simpson,Why don't you kids come trick-or-treating with Maggie and me?
Bart Simpson,"Nah, it's too early. I need to work under cover of darkness."
Marge Simpson,"Oh, Homer, you're not going as a hobo again?"
Homer Simpson,Going where?
Marge Simpson,"Well, we're leaving. And remember, no Itchy and Scratchy. I better take these batteries just to be sure."
Homer Simpson,Mama took those batteries / She took 'em away / Mama took those batteries / Size double A...
Bart Simpson,There's gotta be some batteries in here somewhere.
Bart Simpson,Hmm...
Lisa Simpson,"Ohh, Bart, that's plutonium. It's highly unstable."
Bart Simpson,Don't you ever get tired of being wrong?
Scratchy,Trick or Treat.
Lisa Simpson,What's wrong with the TV?
Bart Simpson,Color's screwed up.
Bart Simpson,Whoaaa! Cool!
Lisa Simpson,"Bart, quit it!"
Lisa Simpson,Hey... gim... ah... ah!
Bart Simpson
Bart Simpson,"Hey Lis, we're characters in a cartoon!"
Lisa Simpson,How humiliating.
Bart Simpson,Look!
Lisa Simpson,
Lisa Simpson,
Scratchy,Why are you laughing?
Itchy,"Hey, they're laughing at your pain."
Scratchy,That's mean.
Itchy,Let's teach them a lesson.
Bart Simpson,A cartoon axe. I love it.
Bart Simpson
Bart Simpson,Help! Police!
,
Lisa Simpson,
Lisa Simpson,To protect and sever?
Lisa Simpson
Homer Simpson,Ooh. How are Bart and Lisa gonna get out of this one?
Itchy,Sorry.
Scratchy,It happens.
Poochie,"Hey, hey, wiggly, wiggly, Poochie's in the house!"
Poochie,
Lisa Simpson,"We're done for, Bart!"
Bart Simpson,Not if I know cartoons!
Bart Simpson,"Not now Lis, I'm trying to relax."
Lisa Simpson,
Homer Simpson,Bor-ing.
Regis Philbin,"I'm telling you, this cilantro really gives it a zing!"
KATHIE LEE,"Reeg, there's no cilantro in it."
Regis Philbin,"Oh, for the love... this soup is outta control!"
Regis Philbin,My-my eyes! My beautiful eyes!
KATHIE LEE,"Oh, that's it, I'm going home! Dom DeLuise can interview himself."
Bart Simpson,Itchy's house. This is where we came in.
Lisa Simpson,Look!
Lisa Simpson,"Dad, you gotta get us out of here! Use the remote!"
Homer Simpson,"Huh? Oh, okay... Let's see... ""pause,"" ""three,"" no ""fa-fa""..."
Bart Simpson,"Hurry, Homer!"
Bart Simpson,"Oooh, that is gonna hurt tomorrow."
Lisa Simpson,Dad! Push exit!
Marge Simpson,"Lisa, look out! A skeleton!"
Bart Simpson,Oh!
Lisa Simpson,
Lisa Simpson,
Homer Simpson,Hee hee hee hee. Look how cute they are.
Homer Simpson,Look at him go.
Scratchy,You're beauty-ful.
Marge Simpson,"Aww, somebody's in love."
Marge Simpson,That means you'll have to be neutered.
Scratchy,Noooooo!
Marge Simpson,Here comes the flying saucer!
Maggie Simpson,
Bart Simpson,What's wrong with stinky?
Marge Simpson,She's teething. Look... her very first baby tooth.
Homer Simpson,Ohh... Ahh...
Bart Simpson,"Oh, that's disgusting."
Lisa Simpson,"Oh, geez!"
Homer Simpson,I just lost my appetite.
Lisa Simpson,Me too.
Homer Simpson,"Wait, mine came back."
Homer Simpson,I know how to cheer you up.
Homer Simpson,"This little piggy went to Kwik-E-Mart, this little piggy went nuts, this little piggy went surfing, and this little piggy went--"
Homer Simpson,Ooh!
Kang,I hear all.
Homer Simpson,"Look, Marge! Maggie lost her baby legs!"
Marge Simpson,Oh my God!
Bart Simpson,
Marge Simpson,"Homer, do something! The ceiling's not a safe place for a young baby!"
Homer Simpson,All right. I got it. Come on. Get... off the...

Marge Simpson,"It's probably nothing, but we just wanted to be sure."
Dr. Julius Hibbert,
Homer Simpson,"Is there anything you can prescribe, doctor?"
Dr. Julius Hibbert,"Fire, and lots of it."
Marge Simpson,"Oh, that's your cure for everything."
,
Lisa Simpson,Poor Maggie. If only you could tell us what's happening to you.
,
Kodos,Commander Kang! Receiving transmission from Infant Pod 13.
Kang,Holy phlerking schnit! What's the message?
Kodos,Larval stage completed... Standing by for orders... Experiencing terrible rash. Over.
Kang,"Ensign Kodos, set coordinates for the obscure T-shirt producing planet known as Earth. It's time I paid a visit to... MY DAUGHTER!"
Kodos
TV Announcer,"We'll return with ""How Dracula Got His Groove Back."""
Homer Simpson,"Hello-- Oh, great. Mormons."
Kang,"Actually, we're Quantum Presbyterians. And we've come to see... MY DAUGHTER."
Marge Simpson,"Oh, Lord. I was hoping this day would never come."
Homer Simpson,Huh? What are you talking about?
Kang,You mean you never told him?
Marge Simpson,I guess I've been in denial. Homer... Kang is Maggie's father.
,
Marge Simpson,It all happened about two years ago...
,
Jerry Springer,"Ladies and gentlemen, meet Kang."
Homer Simpson,
Marge Simpson,"There I was, having a great time in the back yard, when without warning, I was abducted by aliens."
Kang,Warning! Warning! Prepare to be abducted!
,
Kang,Congratulations. You have been selected for our cross-breeding program.
Kodos,"To put you at ease, we have re-created the most common spawning locations of your species."
Kodos,"You may choose either... the back seat of a Camaro, an airplane bathroom, a friend's wedding, or the alley behind a porno theater."
Marge Simpson,"I absolutely refuse to go along with this. But since I have no choice, I'll take the alley."
Kodos,Initiate fertilization procedure.
Kang,"Oh, you look lovely this evening. Have you decreased in mass?"
Marge Simpson,"I tried to resist, but they applied powerful mind confusion techniques."
Kang,Look behind you!
Kang,Insemination complete.
Marge Simpson,Really? That seemed awfully quick.
Kang,What are you implying?
Marge Simpson,"Nothing, nothing."
Kang,"Whoa. Wow, look at the time. I'd love to stay, but I have an early meeting tomorrow. You're a super girl, though. I'll call you some time."
Marge Simpson,"Nine months later, I gave birth to Maggie."
Kang,"And now she must return home to Rigel 7, where she will be guaranteed a lucrative civil service job for life."
Homer Simpson,"Well, we can't compete with that, but--"
Kodos,But nothing. Get your slimeless hands off her.
Bart Simpson,"People, people. Space monsters. This is going nowhere. There's only one man who can settle an argument this bizarre."
,
Audience,Jerry! Jerry! Jerry! Jerry! Jerry!
Jerry Springer,"Okay, we're back."
Jerry Springer,"Homer, how did it feel to learn your baby was fathered by a drooling space octopus?"
Homer Simpson,"It made me angry, Jerry. Angry and tired."
Jerry Springer,"Well, you're about to get a whole lot angrier... because we have the extramarital extraterrestrial backstage in a soundproof booth where he can't hear us."
Homer Simpson,"One-eyed, two-timing ! I'm gonna !"
Kang,"Oh yeah? Well, hyperbolic paraboloid yo mama!"
Audience,Ooh-ooh-ooh-ooh-ooh!
Woman In Audience,"Yeah, I got a question for that gross thing, whatever it is..."
Jerry Springer,Homer.
Woman In Audience,"Nah, the green dude. If you're that baby's daddy, where you been at?"
Audience,Yeah.
Woman In Audience,"You know, somebody needs to learn your green ass some responsibility--"
Woman In Audience,
Jerry Springer,"Now hold on, Kang. You can't bully my audience with your fancy ray gun."
Jerry Springer,And now for my final thought. Nobody wins when parents put their petty squabbles above the welfare of a child.
Jerry Springer,Let's hope they put their differences aside and do what's best for Maggie.
Jerry Springer,Ow! What the fu-- Get the baby off Son of a bit--
Marge Simpson,I am so -ing embarrassed.
Marge Simpson,I can't believe it. Jerry Springer didn't solve our conflict.
Lisa Simpson,And now he's dead.
Kang,"Anyhoo, this is your last chance. Turn over the baby now."
Kodos,Or we will destroy all your leaders in Washington.
Marge Simpson,"Oh, you couldn't destroy every politician."
Kang,Just watch us.
Kodos,
Bart Simpson,Don't forget Ken Starr.
Marge Simpson,Suckers.
Homer Simpson,"C'mon, Maggie. Let's go home."
Maggie Simpson,Very well. I'll drive.
Maggie Simpson,I need blood.
Regis Philbin,My eyes! My beautiful eyes!
,
Homie Bear,"Heyyy, Bart Bart, looks like a beautiful day to swipe some pic-i-nic baskets."
BART BART,"But, Homie, Ranger Ned's not gonna like that."
Homie Bear,"I'llll handle Ranger Ned. After all, I'm smarter than the a-ver-age bear."
Ranger Ned,"Wellll, hello there Ho-diddily-omie. Well, I'm afraid I'm gonna have to ask you to hand over that pic..."
Homie Bear,
BART BART,"Gee, Homie, it's not very nice to maul Ranger Ned."
Homie Bear,You want some of this?!
,
Lisa Simpson,Dad! Wake up! Wake up! Wake up!
Homer Simpson,"Oh, I was having the most wonderful dream. I had a hat, and a tie with no pants on."
Lisa Simpson,"Yeah, yeah. Anyway, you promised to take us to the lake."
Homer Simpson,I promise you kids lots of things. That's what makes me such a good father.
Lisa Simpson,"Actually, keeping promises would make you a good father."
Homer Simpson,"No, that would make me a great father."
Bart Simpson,So are we going to the lake or what?
Marge Simpson,"Yes, we'll go to the darn lake! Now go back to bed. It's four A.M.!"
Homer Simpson,"Aw, four A.M. Now I'll never get back to..."
Homer Simpson,"""Magilla Gorilla, gorilla for sale..."" Hey, you shouldn'ta oughta taken my banana, Mr. Peebles."
,
Marge Simpson,"Well, it looks like the lake is the place to be, huh?"
Bart Simpson,"Well, if we'd left at four A.M. like I wanted to..."
Lisa Simpson,"Dad, you really should be watching the road."
Lenny Leonard,"Hey, Homer, enough traffic for ya?"
Marge Simpson,"Homer, your spine!"
Homer Simpson,"Screw this. Hang on, everyone. We're takin' the ol' Simpson shortcut."
Bart Simpson,Whooa!
Homer Simpson,"So long, suckers!"
,
Homer Simpson,"Eat my dust, suckers!"
Marge Simpson,Stop calling everyone suckers!
Homer Simpson,"Mmmm. Ugh, pesticides! Carbomate, if I'm not mistaken. Yep, Carbomate."
Marge Simpson,Tree!
Homer Simpson,I see it.
,
Marge Simpson,This is such a secluded area. I wonder who lives in that house?
Homer Simpson,"Well, way out in the sticks like this, it could only be hillbillies."
Bart Simpson,"So, I suppose that's a hillbilly Jacuzzi?"
Homer Simpson,Lower! Lower!
Homer Simpson,"Yep. That's where they cook up their ""vittles."""
,
Ned Flanders,"Hey, here come the Simpsons. N-Now be careful, Homer. There's a fella in the sand right in front of ya..."
Homer Simpson,"Okay, remember where we parked."
Ned Flanders,"Homer, is that my muffler?"
Clerk,There you go. And I assume you've read the boat safety manual.
Homer Simpson,"Oh yeah, couldn't put it down."
Homer Simpson,"C'mon boy, let's get me a six-pack."
Clerk,"Uh sir, you can't operate a boat under the influence of alcohol."
Homer Simpson,"Ohhh, that sounds like a wager to me."
Homer Simpson,Life jackets?
Bart Simpson,Check.
Homer Simpson,Tow rope?
Marge Simpson,Secure.
Homer Simpson,Skier?
Lisa Simpson,Ready.
Homer Simpson,Here we go!
Bart Simpson,She's down.
Homer Simpson,"Ooh, look at it go."
Marge Simpson,"Stay there, honey. We'll come back for you."
Marge Simpson,How's he doing?
Bart Simpson,I don't know... I think Dad might be a little heavy for parasailing.
Homer Simpson,"Faster, Marge! Faster! The snapping turtles are massing!"
Homer Simpson,"Heads up. Comin' through. Look out! Hey, volley ball. Can I play later? Hi, Apu."
Apu Nahasapeemapetilon,"Oh, dear. You've ruined my work! You flying fat man!"
Homer Simpson,
Homer Simpson,
Lisa Simpson,"Step on it, Mom. Dad's signaling that he wants to go higher."
Homer Simpson,Higher!
Homer Simpson,"Bye-bye, fishies! Higher! Higherrr!"
Homer Simpson,"I'm soaring! Soaring majestically like a candy wrapper caught in an updraft! Higher, Marge! Higher!"
Marge Simpson,It won't go any --
Homer Simpson,"Higher, I say! I want to soar higher than any man has ever soared! I want to look down on the clouds with contempt! I want to sneer at God's creation and spit on his -- uh-oh."
Bart Simpson,There goes my turn.
Homer Simpson,"Oh, this is not good."
Homer Simpson,"Aw, nuts."
,
Homer Simpson,"What? Oh, already?"
Kim Basinger,What the hell?!
Homer Simpson,"Sorry, lady. I know you. You're Kim Basinger"
Kim Basinger,It's Basinger.
Homer Simpson,"Ohhh my God, I am such a huge, huge fan of yours, Miss Basinger."
Kim Basinger,"Thanks. Listen, you think you could slide over a little?"
Homer Simpson,"Well, I am a married man..."
Kim Basinger,You're crushing my husband.
Alec Baldwin,
Homer Simpson,Billy Baldwin!
Alec Baldwin,I'm Alec Baldwin. Could you get off me?
Homer Simpson,"So, what are you two kids doin' in my neck of the woods?"
Kim Basinger,Well...
Homer Simpson,Wait! Tell me over breakfast. Who's for pancakes?
,
Alec Baldwin,"Are you sure you don't want to go to the hospital, Mr. Simpson? You had an awful lot of glass in you."
Homer Simpson,"Oh, I don't want to be a bother. Anyway, what are you two big Hollywood stars doing in good ol' Springfield?"
Kim Basinger,"Hm, Sometimes we need to get away from Hollywood. L.A. is just so phony."
Homer Simpson,"Oh, why didn't you move to, sayyy... Bethesda?"
Alec Baldwin,Not phony enough.
Kim Basinger,What we really like here is the privacy. Most people don't even know where Springfield is.
Homer Simpson,"Yeah, tell you the truth, I'm not even sure."
Kim Basinger,We're trying to keep a low profile. We don't even go to the supermarket.
Alec Baldwin,"Yeah, we've been living off congratulatory muffin baskets."
Alec Baldwin,Zucchini.
Kim Basinger,Don't just put that back in the basket.
Alec Baldwin,I'm gonna eat it later.
Homer Simpson,"A gallon of wheat grass juice, a five pound wad of tofu, some jellied zinc, and a couple-a pairs of $600 sunglasses."
Homer Simpson,You shouldn't have to survive on dry crumbly muffins from... the Gersh Agency. You should let me do your shopping. I know where I can get you some great muffins.
Kim Basinger,No more muffins.
Homer Simpson,"Okay, fine. But I could do all kinds of stuff for you. I noticed that skylight in your bedroom's broken."
Alec Baldwin,"Yeah, I'm not sure we need an assistant, Mr. Simpson."
Homer Simpson,"Please, Homer. C'mon, if you let me hang around a while, I can do all kinds of stuff for ya."
Kim Basinger,"Well, we are down to our last roll of toilet paper..."
Alec Baldwin,And I have been brushing my teeth with hair gel for a week.
Kim Basinger,I suppose we could give it a try.
Homer Simpson,"Yeah, you owe me that much."
Alec Baldwin,"Okay, you're on. But look, nobody knows we're in Springfield, and we want to keep it that way."
Kim Basinger,Will you promise to keep our secret?
Homer Simpson,Absolutely. If you promise to keep mine.
Alec Baldwin,"Okay, what is it?"
Homer Simpson,I can't read.
Kim Basinger,But you just read that card from the Gersh Agency.
Homer Simpson,I recognized the logo.
,
Marge Simpson,"Homie, are you okay?"
Bart Simpson,"We've been looking all over for you, Dad. Where did you land?"
Homer Simpson,Nowhere famous.
Lisa Simpson,Where'd you get that muffin?
Homer Simpson,Gersh Agency.
,
Homer Simpson,"Apu, I'm about to purchase some weird and fruity items, and I don't want any guff. First of all, I'll need the following mushrooms: portobello --"
Apu Nahasapeemapetilon,Yes.
Homer Simpson,Porcini --
Apu Nahasapeemapetilon,Right.
Homer Simpson,Chanterelle --
Apu Nahasapeemapetilon,Uh-huh.
Homer Simpson,AAAnd Shiitake.
Apu Nahasapeemapetilon,"Okay, we have none of those. What is next?"
Barflies,"/ My God, what I'd give to meet him."
Apu Nahasapeemapetilon,"Mister Simpson, these exotic items are suspiciously different from your usual order of beer and pork. What gives?"
Homer Simpson,"Nothing, nothing. I'm just broadening my horizons. Uh, by the way, do you have extra-wide bumper stickers for a Humvee?"
,
Kim Basinger,"Wow, you got everything, Homer. Even the Oscar polish."
Alec Baldwin,"Honey, why don't you give that thing a rest? You're taking the finish off."
Kim Basinger,"When you win one, you can take care of it however you want."
Homer Simpson,"Ooo, me-ow."
Homer Simpson,I'll get it! I'll get it!
Homer Simpson,Yes?
Ron Howard,"Hi, I'm Ron Howard."
Homer Simpson,Ron Howard?!
Ron Howard,"Yeah, I'm lookin' for Alec Baldwin and Kim Basinger."
Homer Simpson,Alec Baldwin and Kim Basinger?!
Alec Baldwin,"Oh, hey, Ron! We heard you were looking for a place in Springfield."
Ron Howard,"Yeah, well, it's the only town in America that'll let me fish with dynamite."
Ron Howard,Uh... What's with him?
Kim Basinger,"Oh, that's just Homer. He's a new friend of ours."
Homer Simpson,"Really? You giant stars consider me a friend? Well, for the first time in my life I feel like I'm somebody. Ronny, are you also my close friend?"
Ron Howard,Do I smell vodka... and wheat grass?
Homer Simpson,It's called a Lawnmower. I invented it. You want one?
Ron Howard,"Yeah, okay."
Kim Basinger,And I'll have a rum and zinc.
Ron Howard,"Ooh, I'll have one of those, too. Hey, can I crash here tonight?"
Homer Simpson,Sure. We'll all stay.
,
Marge Simpson,"A cell phone? Last Thursday's ""Variety""?"
Homer Simpson,I'll do that! You go upstairs and have a beer.
Marge Simpson,"Homer, when did you become a member of P.E.T.A.?"
Carl Carlson,"Oh, they don't come much bigger than that."
Homer Simpson,Kent Brockman. Please.
Homer Simpson,"Well, you know me. I love animals. Beef, chicken, veal... if you're not part of the solution, Marge, you're part of the problem."
Marge Simpson,But that's not what P.E.T.A. stands--
Homer Simpson,Imagine Films.
Marge Simpson,
Homer Simpson,"A, uh... division of, um... Homer-Co."
,
Homer Simpson,"And lift, and strain, and hy-per-extend, keep those knees rigid, jerk that lower back..."
Kim Basinger,"Homer, I'm feeling some sharp pains in my neck."
Homer Simpson,"That's right, force it. Whip that neck."
Alec Baldwin,"Um, does anybody know where this came from?"
Homer Simpson,"Oh, there's that movie script I wrote. Where did you find it?"
Alec Baldwin,On my pillow.
Homer Simpson,"The important thing is, it's got the perfect part for you. Either one of you. It's about a killer robot driving instructor who travels back in time for some reason. Ron Howard's attached to direct."
Ron Howard,I am not!
Homer Simpson,"Well, he expressed an interest."
Ron Howard,"No, I didn't!"
Homer Simpson,Did too!
Ron Howard,I did not!
Homer Simpson,You lie!
Alec Baldwin,"Yeah, Homer, um, most movie scripts are 120 pages. This is only seventeen. Annnd several of the pages are just drawings of the time machine."
Homer Simpson,So you're saying you don't want to star in my movie?
Alec Baldwin,"I'm sorry, Homer."
Homer Simpson,"Well, if Alec is out, I'm out too. You're on your own, Potsie."
Ron Howard,The Terminizor: An Erotic Thriller?
,
Moe Szyslak,"So, I'm in the grocery store the other day buyin' some cotton balls..."
Carl Carlson,The absorbent kind?
Moe Szyslak,"Youuu got that right, my friend!"
Moe Szyslak,"So, I round the corner and head down the ointment aisle, when who should I spot? None other than Kent Brockman!"
Lenny Leonard,The local news guy? Mister Channel 6?
Moe Szyslak,"Oh, what? I suppose you've seen a bigger star?"
Homer Simpson,I might have.
Lenny Leonard,"Come on, make with a name."
Homer Simpson,"Oh, I can't. I promised I wouldn't."
Moe Szyslak,"Aw, yeah right. You ain't seen nobody."
Barney Gumble,"Another good one, Moe."
Kim Basinger,Please don't tell anyone we're here.
Alec Baldwin,"You've got to keep our secret, Homer."
Ron Howard,"Homer, we're out of vodka."
Gentleman,"Tell the people, Homer. They have a right to know about the celebrity summer house."
Homer Simpson,Who the hell are you?
Gentleman,What do you care? I'm telling you what you want to hear.
Homer Simpson,"All right, I'm gonna let you guys in on something. But you've got to keep it much more secret than I did."
,
Kim Basinger,"Yess! In your freckled face, Howard!"
Homer Simpson,Unbelievable?
Ron Howard,What?
Homer Simpson,"Nothing, nothing. Good hustle."
Ron Howard,My God. The lemonade. Look at the lemonade!
Homer Simpson,Uh-oh.
Kim Basinger,"Quick, everybody inside!"
Alec Baldwin,The shuttlecock! Where's the shuttlecock?!
Captain Horatio McCallister,"Arr, I loved ""Splash, Mr. Howard!"" It was totally... Um... Arrrr!"
Waylon Smithers,"Uh, Miss Basinger, those red pumps you wore in ""L.A. Confidential"" were fabulous. Where can I get a pair for my, uh, mother? She wears a 12 double ""E."""
Comic Book Guy,"Alec, Alec, regarding that so-called silent propulsion system in ""The Hunt for Red October,"" I printed out a list of technical errors which I think you'd enjoy discussing--"
Alec Baldwin,Somebody must have told them we live here.
Homer Simpson,"I'm looking at you, Horshak."
Kim Basinger,"Homer, how could you?"
Homer Simpson,"Okay, okay, it was me. I'm sorry I blew your secret. But you don't know what it's like to be a nobody. I just wanted to bask in your reflected glory. Reflected glory!"
Kim Basinger,"Homer, you betrayed our confidence. I just don't think we can be friends anymore."
Homer Simpson,But where will I bask?
Alec Baldwin,Anywhere but here.
Homer Simpson,"Come on, Ron, we're not wanted here."
Homer Simpson,"All right, I'll go. But the next time you want someone to remind you which brother is which, or smell your hair while you're sleeping, just remember, old Homer won't be here anymore."
Sideshow Mel,Wait a minute. Somebody's coming out!
Moe Szyslak,Who is it? Is it anybody?
Chief Wiggum,"Nah, nah, it's nobody."
Moe Szyslak,Throw your stones. It's nobody.
,
Homer Simpson,"Oh, how could Alec and Kim just cut me out of their lives?"
Marge Simpson,"Homer, you haven't touched your food."
Homer Simpson,"When Kim makes a Manwhich, she uses foccacia bread. And would it kill you to put some fennel in it?"
Bart Simpson,"Alec Baldwin, wow. That is the coolest person you've ever been fired by. What was it like at their house?"
Homer Simpson,"Oh, it was so great. I didn't have to fake it with them. I was actually excited to hear about their day."
Lisa Simpson,I washed the dog today.
Homer Simpson,Was it the dog from the Beethoven movies?
Lisa Simpson,Of course not.
Homer Simpson,Our dog isn't famous. And you kids aren't exactly John and Joan Cusack. And you. You couldn't open a movie if your life depended on it. I'm about ready to ankle this family.
Marge Simpson,"Ankle? ""Foccacia""? What are you talking about?"
Homer Simpson,See? It's like we don't even speak the same language anymore. The only one who understands me is that guy who married Martha Raye.
Lisa Simpson,"Don't blame us, Dad. The celebrities are the ones who canned you."
Homer Simpson,"Hmmm... She may not be famous, but she's right. Those big shot stars used me up and spit me out. I did their laundry, got their pictures developed, took their garbage to the dump... And I've still got a car full of their crap. Crap, eh...?"
,
Kirk Van Houten,"Hey, is it too late to see the movie stars?"
Moe Szyslak,"Nah. Nah. Just, uh, hop that fence, sneak up and, uh, peek in the window there."
Kirk Van Houten,All right.
Moe Szyslak,I never get tired of that.
Homer Simpson,Attention starstruck fools!
Homer Simpson,Step right up and see the world's greatest mobile collection of Alec-and-Ron-and-Kim-arabilia.
Homer Simpson,"Only 5, no wait 10 dollars. You heard right, 20 dollars."
,
Chief Wiggum,"Hey, it's Alec Baldwin's medic-alert bracelet."
Homer Simpson,"That's right, Mister Tough Guy can't handle a little penicillin. Oh, and look at this. We can't even pay our bills and they're drinking Royal Crown Cola."
Carl Carlson,"Hey, hey, go easy on the celebrities, huh?"
Krusty the Clown,"Yeah, what gives you the right?"
Barney Gumble,We love celebrities!
Homer Simpson,"Oh, yeah? What have they ever done for you? When was the last time Barbra Streisand cleaned out your garage? And when it's time to do the dishes, where's Ray Bolger? I'll tell ya. Ray Bolger is lookin' out for Ray Bolger!"
,
Kim Basinger,"Oh, look. Wasn't that a fun weekend?"
Alec Baldwin,"Yeah, Homer was a pretty good guy. And we just tossed him out like a Golden Globe Award... I've got to admit, I miss the way he used to tuck us in and kiss us on the forehead."
Kim Basinger,Forehead?
Alec Baldwin,"Aw, maybe I should've made his movie."
Kim Basinger,"Yeah, it wasn't that bad. I mean, the script might even work if you got rid of the talking pie."
Alec Baldwin,"What're you, crazy? It's a buddy picture. Without the pie, it would just be me on screen for two hours!"
Kim Basinger,"Oh, yeah, and you'd hate that."
Ron Howard,"No, no, no, you can't lose the pie. The pie's your heart."
Kim Basinger,"Okay, okay. Keep the damn pie! The point is, we weren't fair to Homer. He screwed up, but he deserves another chance."
C. Montgomery Burns,Next...
Homer Simpson,Why you little--!
Alec Baldwin,"Yeah, everyone makes mistakes. I mean, we'd want another chance if one of us ever made a bad film, right?"
Kim Basinger,I'm really looking forward to seeing Homer again. He always has the most interesting odors.
Homer Simpson,"Ooh, look at me! I'm Kim Basinger, the big movie star! I'm so beautiful! I think I'm so great! I'm too important to take Homer to the Oscars."
Alec Baldwin,What the -- ?
Homer Simpson,Gotta-go-thank-you-for-supporting-the-Museum-of-Hollywood-Jerks.
Ron Howard,Let's get him!
Alec Baldwin,This time it's personal!
Alec Baldwin,What? It is personal. He's got our underpants.
,
Homer Simpson,"Oh, I'll never outrun them in a museum!"
Alec Baldwin,"Pull over, you maniac!"
Homer Simpson,No!
Kim Basinger,"Just jump over there, Alec. It's not that far."
Ron Howard,"Yeah, you're a big screen tough guy."
Alec Baldwin,"Gee, I'd love to, but I'm not really wearing the right shoes."
Ron Howard,
Alec Baldwin,Fine.
Homer Simpson,
Alec Baldwin,"Heh. I made it! All by myself! Hey, were you watching, sweetheart? I made it!"
Alec Baldwin,Ow!
Alec Baldwin,My watch is caught!
Kim Basinger,"Oh, for the love of... Hold on. Can you drive?"
Ron Howard,Not well. But I'll give it a shot.
Homer Simpson,"Oh, God."
ALEC/KIM,
Ron Howard,I guess it's up to me.
Ron Howard,
ALEC/KIM,Ron!
Kim Basinger,You killed Ron Howard!
Homer Simpson,"Okay, I'll stop."
,
Judge Snyder,"Mr. Simpson, do you have anything to say for yourself?"
Homer Simpson,"Yes, I do."
Homer Simpson,"I believe that famous people have a debt to everyone. If celebrities didn't want people pawing through their garbage and saying they're gay, they shouldn't have tried to express themselves creatively."
Homer Simpson,"In closing, you people must realize that the public owns you for life. And when you're dead, you'll all be in commercials, dancing with vacuum cleaners. Thank you, Your Honor."
Judge Snyder,"Mr. Simpson, you are forbidden to come within five hundred miles of any celebrity, living or dead."
ALEC/KIM/RON,Woo hoo!
Homer Simpson,"Well, I'll always have my crank calls. Hello, old lady from ""Titanic""? You stink!"

Ron Howard,"And it grows to a powerful, emotional climax when the father has to choose, which one of his children will live and which one will die..."
STUDIO EXECUTIVE,Pass.
Ron Howard,
STUDIO EXECUTIVE,What else you got?
Ron Howard,"Uhh... Well, well, there is this one thing. It's about a killer robot driving instructor that travels back in time for some reason."
STUDIO EXECUTIVE,I'm listening.
Ron Howard,"Okay, okay. Well, you see this robot, he's got a heartbreaking decision to make, about whether his best friend lives... or dies."
STUDIO EXECUTIVE,
Ron Howard,His best friend's a talking pie.
STUDIO EXECUTIVE,"Sold! Howard, you've done it again!"
Ron Howard,"Homer, We're out of vodka."
,
C. Montgomery Burns,"Ahhh, lunchtime!"
C. Montgomery Burns,"Well, let's see what I've packed for myself today. One bouillon cube, one concord grape, one Philly cheesesteak, and a jar of garlic pickles. No one will want to kiss me after these, eh, Smithers?"
Waylon Smithers,"Well, it's their loss, sir."
C. Montgomery Burns,Yes...
Waylon Smithers,"Allow me, sir."
Waylon Smithers,It's no use. Shall I send out for some Chinese?
C. Montgomery Burns,"No, those people are all gristle. I want this jar open."
,
C. Montgomery Burns,Worthless old geezers.
,
C. Montgomery Burns,"Oh, for goodness sake. What we need around here is some fresh blood."
Waylon Smithers,"Would you like me to drain Simpson while he's passed out, sir?"
C. Montgomery Burns,"No, no. To attract top graduates, we'll need to make a recruitment film. A picture that showcases our cutting edge technology."
Waylon Smithers,"A talkie, sir?"
C. Montgomery Burns,"Yes, brilliant! That's just the kind of far-out gimmick we need."
,
C. Montgomery Burns,Annnnd. Action!
Lenny Leonard,Wow! What a graduation!
Carl Carlson,I'll say.
Homer Simpson,"But with college behind us, we'll need careers. And good ones."
Carl Carlson,What about chestnut roasting? People always need chestnuts.
Lenny Leonard,Or begging. I know a place that'll saw your legs off...
Homer Simpson,"Slow down, fellas. I've got a way we can keep our legs, and still have a bright future."
Carl Carlson,Now you're dreaming.
Homer Simpson,"Oh, am I?"
Lenny Leonard,Of course. Nuclear power.
Homer Simpson,It's the job of tomorrow... today!
Carl Carlson,Really?
Homer Simpson,"Well, that settles it. For all those reasons and more, let us choose an electrifying career in... Line."
C. Montgomery Burns,Nuclear power.
Homer Simpson,Nuclear power.
C. Montgomery Burns,You dunder-headed stooges are the worst bunch of--!
,
Marge Simpson,Hey!
Homer Simpson,"Pretty good, huh?"
Marge Simpson,"Well, it's better than that last Barbra Streisand movie."
Lisa Simpson,"I didn't quite get the point of it, Dad. Why would Lenny want someone to saw his legs off?"
Homer Simpson,"Well, there were script problems from day one."
Bart Simpson,Didn't seem like anybody even read the script.
Homer Simpson,"That was the problem. The important thing is, after all these years of paying my dues, I'm finally getting some decent parts."
Marge Simpson,You're joining the Screen Actor's Guild?
Homer Simpson,"I didn't choose to be a gifted actor, Marge. It chose me. I'm merely a vessel through which genius flows. Now help me make up some phony credits."
Bart Simpson,Fat Guy Number Three?
Homer Simpson,Good. Good.
Lisa Simpson,"Hey, Dad, it says they need your full name. You only put down your middle initial."
Bart Simpson,"Hey, what the heck is your middle name, anyway?"
Homer Simpson,"You know... I have no idea. Hey, Dad. What does the ""J"" stand for?"
